Season,Date,Location,Team,Opponent,Jersey,PlayerName,StarterFlag,Mins,ThreePt_Made_Att,ThreePtPct,FG_Made_Att,FGPct,FT_Made_Att,FTPct,Reb_Off,Reb_Def,Reb_Tot,PF,AST,TO,BLK,STL,Pts
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,2,Raf Llorin,1,35,1-4,25.0,4-10,40.0,2-4,50.0,3,3,6,2,0,5,0,2,11
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,3,Kuel Thomas,0,16,0-1,0.0,2-5,40.0,0-0,0.0,1,2,3,3,0,2,0,1,4
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,24,Stefan Djukic,1,16,0-0,0.0,1-4,25.0,1-2,50.0,0,0,0,2,0,2,0,0,3
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,15,Andrew Cook,0,8,0-0,0.0,1-1,100.0,0-0,0.0,0,1,1,0,0,0,0,0,2
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,13,Ethan Andrew,1,23,0-3,0.0,0-5,0.0,0-0,0.0,0,2,2,1,4,0,1,0,0
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,25,David Colterman,0,17,0-0,0.0,0-2,0.0,0-0,0.0,2,2,4,5,1,1,1,0,0
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,14,Adrian Husic,0,7,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,1,0,0,0,0,0
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,5,Jackson Kelly,0,15,0-3,0.0,0-5,0.0,0-0,0.0,2,4,6,3,0,1,0,0,0
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,20,Noah Krauskopf,0,4,0-1,0.0,0-2,0.0,0-0,0.0,0,2,2,0,0,0,0,0,0
2022-23,"Fri Jan 20, 2023","Waterloo, ON",Waterloo Warriors,Guelph Gryphons,8,Kevin Ofime,0,6,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,1,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,2,Simon Hildebrandt,1,24,2-6,33.3,7-13,53.8,2-2,100.0,1,4,5,2,1,1,0,2,18
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,7,Tito Obasoto,0,20,1-5,20.0,5-10,50.0,4-4,100.0,0,3,3,2,0,1,0,0,15
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,6,Wyatt Tait,1,24,0-2,0.0,5-7,71.4,2-2,100.0,0,1,1,3,2,2,4,0,12
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,1,Mason Kraus,1,25,2-4,50.0,4-8,50.0,1-1,100.0,1,1,2,0,10,2,1,3,11
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,4,Elijah Lostracco,1,21,2-6,33.3,4-11,36.4,1-2,50.0,2,4,6,3,0,1,0,0,11
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,13,Jonam Kazadi,0,23,0-0,0.0,5-9,55.6,0-0,0.0,2,7,9,3,3,2,1,1,10
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,8,Isaac Miller-Jose,1,17,1-1,100.0,3-4,75.0,0-0,0.0,3,5,8,1,1,2,0,4,7
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,9,Daren Watts,0,15,1-4,25.0,3-8,37.5,0-0,0.0,0,1,1,3,0,1,1,1,7
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,21,Uros Gatic,0,5,0-2,0.0,0-2,0.0,0-0,0.0,0,0,0,0,0,0,0,1,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,10,Samuel Jensen,0,11,0-0,0.0,0-1,0.0,0-0,0.0,0,1,1,2,0,1,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,5,Brandt Lenz,0,11,0-0,0.0,0-2,0.0,0-0,0.0,1,0,1,1,1,0,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Manitoba Bisons,Mount Royal University Cougars,3,Jackson Tachinski,0,4,0-0,0.0,0-1,0.0,0-0,0.0,0,2,2,0,0,0,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,1,Holt Tomie,1,32,3-6,50.0,6-17,35.3,7-10,70.0,1,2,3,0,4,4,0,1,22
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,2,Keivonte Watts,1,31,0-5,0.0,9-19,47.4,0-0,0.0,0,4,4,1,0,3,1,3,18
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,8,Sam Barnie,0,13,0-1,0.0,3-4,75.0,0-0,0.0,3,1,4,1,0,0,1,1,6
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,10,Ijah Nelson,1,30,1-4,25.0,2-9,22.2,1-2,50.0,0,2,2,1,1,3,0,1,6
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,34,Mawien Mawien,1,23,0-2,0.0,2-6,33.3,0-0,0.0,3,8,11,1,1,3,0,0,4
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,13,Daniel Mulder,1,20,0-0,0.0,2-4,50.0,0-0,0.0,4,8,12,2,1,1,0,0,4
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,12,Daniel Owoeye,0,8,0-0,0.0,2-5,40.0,0-0,0.0,2,2,4,1,0,1,0,0,4
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,7,Aaron Fernandes,0,8,0-1,0.0,0-2,0.0,2-2,100.0,0,0,0,1,0,0,0,0,2
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,6,Caden Kangas,0,19,0-2,0.0,1-5,20.0,0-0,0.0,1,2,3,2,3,3,0,0,2
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,0,Hunter Boriskewich,0,5,0-0,0.0,0-0,0.0,0-0,0.0,0,1,1,1,0,0,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,9,Scott Duncan,0,6,0-0,0.0,0-2,0.0,0-0,0.0,0,1,1,1,1,0,0,0,0
2022-23,"Fri Jan 20, 2023","Winnipeg, MB",Mount Royal University Cougars,Manitoba Bisons,11,Thomas Teshome,0,5,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,1,1,0,1,0
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,1,Courtney Anderson,1,35,4-8,50.0,11-20,55.0,2-2,100.0,0,1,1,0,2,6,0,4,28
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,5,Dylan Kinley,1,36,2-8,25.0,6-16,37.5,3-6,50.0,3,6,9,3,7,3,1,3,17
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,11,Christopher Jackson,1,30,1-4,25.0,6-12,50.0,2-3,66.7,1,5,6,3,5,3,0,2,15
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,6,Jaydan Bains,0,16,2-3,66.7,2-4,50.0,0-0,0.0,0,3,3,3,1,0,1,0,6
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,15,Matthias Klim,0,13,1-2,50.0,2-3,66.7,0-0,0.0,0,5,5,4,0,1,4,0,5
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,3,Dhivaan Bhogal,1,22,0-0,0.0,1-4,25.0,2-2,100.0,3,6,9,3,1,1,1,0,4
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,14,Dario Lopez,1,21,0-2,0.0,1-7,14.3,2-2,100.0,2,4,6,4,2,3,0,0,4
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,7,Nolan Anderson,0,8,0-1,0.0,0-2,0.0,0-0,0.0,0,0,0,0,1,2,0,0,0
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",UFV Cascades,Thompson Rivers Wolfpack,13,Uyi Ologhola,0,18,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,1,2,2,1,3,0
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,4,Asher Mayan,1,32,2-5,40.0,5-10,50.0,4-5,80.0,1,10,11,4,4,5,1,1,16
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,9,Cyrus Harrison,1,26,1-2,50.0,6-11,54.5,1-2,50.0,3,3,6,1,1,0,0,1,14
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,7,Denys Bachurin,0,24,1-2,50.0,5-11,45.5,2-2,100.0,1,3,4,3,4,4,0,2,13
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,11,Simon Crossfield,0,23,1-3,33.3,2-6,33.3,4-4,100.0,0,4,4,3,1,1,1,1,9
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,15,Thomas Olsen,1,31,0-1,0.0,3-8,37.5,2-4,50.0,2,4,6,4,0,3,0,4,8
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,3,Daniel Bost,1,31,1-6,16.7,3-12,25.0,0-0,0.0,1,1,2,2,2,4,0,2,7
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,24,Reuben Wright,1,16,0-1,0.0,1-5,20.0,1-2,50.0,2,1,3,2,1,0,0,0,3
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,5,Ree Compton,0,1,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,1,0,0,0
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,6,Tyler Schilling,0,6,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,1,1,0,1,0
2022-23,"Sat Jan 21, 2023","Abbotsford, BC",Thompson Rivers Wolfpack,UFV Cascades,10,Evan Smith,0,9,0-1,0.0,0-2,0.0,0-0,0.0,0,1,1,0,1,0,0,0,0
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,0,Elijah Miller,1,40,3-5,60.0,7-16,43.8,13-16,81.2,0,3,3,2,4,5,0,1,30
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,11,Isaiah Ankra,0,30,6-8,75.0,7-11,63.6,1-2,50.0,2,1,3,3,3,3,0,3,21
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,33,Olivier St. Pierre,0,25,3-7,42.9,3-7,42.9,0-0,0.0,0,1,1,3,1,1,0,0,9
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,25,Cameron Brown,0,25,0-0,0.0,2-2,100.0,3-4,75.0,1,2,3,2,1,3,1,1,7
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,1,Kamari Scott,1,34,1-5,20.0,2-9,22.2,2-2,100.0,0,5,5,4,5,0,0,1,7
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,24,Abilash Surendran,1,20,0-1,0.0,1-4,25.0,0-0,0.0,1,5,6,3,1,4,0,1,2
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,9,Adeboye Akinode,1,9,0-0,0.0,0-1,0.0,0-0,0.0,1,0,1,1,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,5,Dakelle Brooks,1,9,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,4,Daren Clarke,0,4,0-0,0.0,0-0,0.0,0-0,0.0,0,1,1,1,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Antigonish, NS",UPEI Panthers,St. Francis Xavier X-Men,21,John Alex Vos,0,4,0-0,0.0,0-1,0.0,0-0,0.0,0,1,1,1,1,0,0,0,0
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,10,Deon Ejim,1,27,3-5,60.0,6-9,66.7,1-1,100.0,2,3,5,3,1,2,1,1,16
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,55,David Muenkat,1,28,0-2,0.0,5-12,41.7,2-4,50.0,4,14,18,3,2,4,0,1,12
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,27,Avan Nava,1,32,2-6,33.3,4-10,40.0,2-2,100.0,1,2,3,1,1,5,0,0,12
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,13,Steven Levnaic,0,21,0-3,0.0,2-7,28.6,3-5,60.0,1,1,2,4,1,3,0,4,7
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,6,Dondre Reddick,1,30,1-2,50.0,2-9,22.2,2-2,100.0,0,0,0,4,4,1,0,1,7
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,15,Bennett Grumbach,0,9,1-2,50.0,2-3,66.7,1-1,100.0,0,1,1,0,0,0,0,0,6
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,1,Matt Pennell,0,10,0-1,0.0,2-3,66.7,0-0,0.0,0,0,0,0,2,1,0,0,4
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,3,Antoine Vernon,1,20,0-1,0.0,1-2,50.0,2-2,100.0,0,0,0,1,3,3,0,0,4
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,0,Gatluak James,0,6,0-0,0.0,0-0,0.0,2-2,100.0,0,1,1,3,0,2,0,1,2
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,22,Michael Utsalo,0,13,0-0,0.0,0-1,0.0,1-2,50.0,2,2,4,3,0,0,0,1,1
2022-23,"Sat Jan 21, 2023","Antigonish, NS",St. Francis Xavier X-Men,UPEI Panthers,2,Keyonte Beals,0,3,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,1,0,2,0,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,10,Alan Spoonhunter,1,35,5-7,71.4,10-15,66.7,2-2,100.0,0,1,1,0,3,1,1,2,27
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,8,Noah Wharton,1,35,4-8,50.0,6-14,42.9,9-9,100.0,0,3,3,0,3,1,0,2,25
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,24,Mason Foreman,1,38,1-3,33.3,6-13,46.2,3-4,75.0,2,9,11,3,2,4,0,0,16
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,0,Ezeoha Santiago,1,28,1-4,25.0,6-11,54.5,2-4,50.0,0,3,3,5,1,3,1,2,15
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,2,Jeffrey Tezo,0,22,2-4,50.0,2-8,25.0,4-4,100.0,0,3,3,1,0,1,1,1,10
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,6,Javier Ramos-Yzquierdo,0,17,0-0,0.0,1-3,33.3,1-2,50.0,1,3,4,1,1,0,0,2,3
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,7,Parker Johnstone,0,3,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,21,Spencer Roberts,1,10,0-0,0.0,0-0,0.0,0-0,0.0,0,3,3,4,0,2,0,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,1,Manyang Tong,0,1,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,22,Matei Vucenovic,0,0,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,0,1,0,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Calgary Dinos,Saskatchewan Huskies,11,Aingar William,0,11,0-0,0.0,0-1,0.0,0-0,0.0,1,2,3,5,0,1,1,0,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,15,Maxwell Amoafo,1,28,0-0,0.0,8-9,88.9,4-4,100.0,2,4,6,4,2,3,0,0,20
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,6,Alexander Dewar,1,35,0-3,0.0,6-19,31.6,5-7,71.4,2,6,8,2,3,2,0,0,17
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,5,Tyrese Potoma,1,24,2-4,50.0,5-12,41.7,2-2,100.0,0,2,2,5,3,5,0,1,14
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,10,Fisayo Moibi,1,24,0-1,0.0,2-7,28.6,5-6,83.3,1,5,6,5,2,3,1,2,9
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,0,Noah Nickel,0,27,1-3,33.3,4-6,66.7,0-0,0.0,1,5,6,3,2,1,0,0,9
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,3,Cameron Wright,0,9,2-3,66.7,2-3,66.7,0-0,0.0,0,1,1,2,0,1,0,0,6
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,8,Benjamin Rose,1,26,1-2,50.0,1-4,25.0,2-2,100.0,1,1,2,0,1,3,1,0,5
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,12,Griffin Sharkey,0,13,1-3,33.3,2-5,40.0,0-0,0.0,1,0,1,0,0,1,2,1,5
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,14,Seth Jones,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,1,0
2022-23,"Sat Jan 21, 2023","Calgary, AB",Saskatchewan Huskies,Calgary Dinos,11,Ryker Wuttke,0,12,0-0,0.0,0-3,0.0,0-0,0.0,2,2,4,2,1,1,1,0,0
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,3,Isaac Simon,1,29,0-1,0.0,3-8,37.5,6-9,66.7,0,4,4,4,2,4,0,1,12
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,6,Brandon Meiklejohn,1,23,3-3,100.0,3-3,100.0,2-2,100.0,0,1,1,1,0,2,0,1,11
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,14,Max Russell,0,12,3-4,75.0,4-5,80.0,0-0,0.0,0,2,2,1,1,0,0,0,11
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,13,Adam Paige,1,26,1-1,100.0,4-7,57.1,1-1,100.0,0,6,6,0,1,1,0,0,10
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,2,Lars Ishimwe,1,20,1-2,50.0,3-5,60.0,2-2,100.0,0,5,5,2,6,5,0,2,9
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,8,Julian Vaughns,0,13,1-3,33.3,2-5,40.0,0-0,0.0,0,2,2,1,0,1,0,1,5
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,10,Daniel McLaren,0,18,0-1,0.0,2-5,40.0,0-2,0.0,0,3,3,2,2,1,0,0,4
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,5,Fahad Yusuf,0,15,1-1,100.0,1-1,100.0,0-0,0.0,1,1,2,2,1,0,0,1,3
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,9,Patrick Fisher,0,9,0-0,0.0,1-2,50.0,0-0,0.0,1,0,1,1,0,1,1,0,2
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,4,Isaiah Torrington,0,10,0-0,0.0,1-2,50.0,0-0,0.0,1,1,2,0,0,1,0,0,2
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,1,Logan Powell,0,8,0-1,0.0,0-1,0.0,1-2,50.0,0,0,0,0,1,2,0,0,1
2022-23,"Sat Jan 21, 2023","Edmonton, AB",Alberta Golden Bears,MacEwan Griffins,11,Abdullah Shittu,1,17,0-1,0.0,0-10,0.0,1-2,50.0,2,2,4,3,2,0,1,1,1
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,4,Matthew Osunde,1,40,3-12,25.0,10-21,47.6,2-4,50.0,1,8,9,4,4,3,1,4,25
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,13,Milan Jaksic,1,26,0-2,0.0,2-8,25.0,6-6,100.0,0,5,5,3,1,1,0,2,10
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,6,Thai Haak,0,18,1-1,100.0,4-5,80.0,0-0,0.0,2,0,2,4,0,1,0,0,9
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,1,Scottie Austin,1,28,0-0,0.0,3-7,42.9,2-5,40.0,1,1,2,2,4,2,0,2,8
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,15,Damilola Osuma,1,27,0-0,0.0,3-7,42.9,0-0,0.0,2,7,9,3,2,6,1,1,6
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,11,Taylor Cook,0,20,1-1,100.0,1-3,33.3,0-0,0.0,1,3,4,0,1,0,0,0,3
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,0,Hugo Alonso,0,27,0-2,0.0,0-3,0.0,0-0,0.0,0,3,3,2,0,6,0,1,0
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,5,Austen Dreaver,0,1,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,8,Cornelius Glasgow,0,7,0-0,0.0,0-2,0.0,0-0,0.0,1,0,1,4,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Edmonton, AB",MacEwan Griffins,Alberta Golden Bears,3,Kenneth Logan,1,6,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,1,0,1,0,0,0
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,22,Rasheed Weekes,0,30,2-7,28.6,7-16,43.8,5-6,83.3,7,5,12,1,1,1,0,0,21
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,31,Dezayne Mingo,1,37,2-4,50.0,7-14,50.0,0-3,0.0,0,8,8,1,2,2,1,1,16
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,6,Keenan Dowell,1,25,0-7,0.0,3-10,30.0,0-0,0.0,0,1,1,3,2,1,0,1,6
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,10,Dylan McFee,0,20,1-7,14.3,2-8,25.0,0-0,0.0,1,4,5,0,0,0,0,0,5
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,42,Viktoras Nausedas,1,10,1-1,100.0,2-3,66.7,0-0,0.0,0,2,2,2,0,2,0,1,5
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,15,Emmanuel Ansah,1,18,0-2,0.0,2-7,28.6,0-0,0.0,1,5,6,3,4,1,1,1,4
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,5,Khalid Ismail,0,22,0-3,0.0,1-8,12.5,2-2,100.0,2,2,4,1,3,4,1,2,4
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,32,Carl Veltmann,0,13,0-1,0.0,1-2,50.0,0-0,0.0,1,0,1,2,1,0,0,1,2
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,12,Jalen Mason,1,14,0-0,0.0,0-1,0.0,1-2,50.0,0,1,1,4,0,0,1,0,1
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,40,Eric Armstrong,0,7,0-0,0.0,0-0,0.0,0-0,0.0,2,0,2,1,0,1,0,0,0
2022-23,"Sat Jan 21, 2023","Guelph, ON",Guelph Gryphons,Waterloo Warriors,21,Mathew Oliver,0,5,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Jan 21, 2023","Guelph, ON",Waterloo Warriors,Guelph Gryphons,23,Cristian Craciun,1,30,1-3,33.3,7-14,50.0,0-0,0.0,0,5,5,1,0,6,2,1,15
2022-23,"Sat Jan 21, 2023","Guelph, ON",Waterloo Warriors,Guelph Gryphons,9,Kanayo Nnadi,1,22,3-6,50.0,5-13,38.5,0-0,0.0,1,1,2,5,1,1,0,1,13
