Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2023-24,2023-12-02,"Windsor, ON",Windsor Lancers,Western Mustangs,WIN,22.0,Segun Akimbulumo,False,2,0.0,0.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,26.6,0.0
2023-24,2023-12-02,"Windsor, ON",Windsor Lancers,Western Mustangs,WIN,20.0,Andrew Brayall,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2023-24,2023-12-02,"Windsor, ON",Windsor Lancers,Western Mustangs,WIN,12.0,Yashar Greaves-Saddat,False,6,0.0,0.0,0.0,0,3,3,0,0,2,1,0,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,8.0,Emmanuel Bonsu,False,30,25.0,46.2,50.0,1,4,5,1,0,5,0,1,15,2,8,6,13,1,2,54.03,53.85
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,4.0,Kymahni Bent,True,20,100.0,62.5,0.0,0,3,3,1,3,3,3,0,11,1,1,5,8,0,2,61.94,68.75
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,6.0,Alexander Dewar,True,35,0.0,36.4,40.0,0,4,4,0,2,3,0,3,10,0,3,4,11,2,5,37.88,36.36
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,1.0,Chan De Ciman,False,13,66.7,50.0,60.0,1,3,4,4,2,0,0,1,9,2,3,2,4,3,5,72.58,75.0
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,2.0,Easton Thimm,True,25,0.0,66.7,0.0,5,1,6,3,0,1,0,0,8,0,0,4,6,0,1,62.11,66.67
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,5.0,Tyrese Potoma,False,19,40.0,25.0,0.0,0,1,1,0,1,1,0,1,6,2,5,2,8,0,0,37.5,37.5
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,11.0,Ryker Wuttke,False,15,0.0,60.0,0.0,0,6,6,1,0,0,1,0,6,0,0,3,5,0,0,60.0,60.0
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,13.0,Benjamin Rose,True,15,0.0,0.0,75.0,1,1,2,4,0,1,0,0,3,0,0,0,4,3,4,26.04,0.0
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,10.0,Fisayo Moibi,True,11,0.0,33.3,0.0,2,1,3,4,1,1,0,1,2,0,0,1,3,0,0,33.33,33.33
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,0.0,Noah Nickel,False,15,0.0,33.3,0.0,0,4,4,1,2,1,0,1,2,0,1,1,3,0,0,33.33,33.33
2023-24,2023-12-02,"Winnipeg, MB",Saskatchewan Huskies,Winnipeg Wesmen,SAS,12.0,Griffin Sharkey,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,14.0,Mikhail Mikhailov,True,30,0.0,46.2,100.0,8,6,14,1,1,2,3,1,14,0,0,6,13,2,2,50.43,46.15
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,13.0,Donald Stewart,True,21,50.0,44.4,33.3,1,3,4,4,0,0,0,0,12,2,4,4,9,2,6,51.55,55.56
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,5.0,Shawn Maranan,True,33,25.0,30.0,75.0,0,2,2,1,6,4,0,5,11,2,8,3,10,3,4,46.77,40.0
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,0.0,Kato Jaro,False,22,50.0,57.1,0.0,3,3,6,1,2,1,0,0,10,2,4,4,7,0,1,67.2,71.43
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,7.0,Malachi Alexander,False,23,50.0,66.7,57.1,1,0,1,4,1,3,0,1,9,1,2,2,3,4,7,74.01,83.33
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,9.0,Alberto Gordo,True,31,11.1,18.8,0.0,1,4,5,2,1,2,1,1,7,1,9,3,16,0,0,21.88,21.88
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,10.0,Ryan Luke,False,19,0.0,16.7,100.0,0,4,4,1,1,1,1,1,4,0,2,1,6,2,2,29.07,16.67
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,2.0,Emmanuel Thomas,True,15,0.0,20.0,0.0,3,1,4,2,0,3,2,1,2,0,3,1,5,0,0,20.0,20.0
2023-24,2023-12-02,"Winnipeg, MB",Winnipeg Wesmen,Saskatchewan Huskies,WWM,12.0,Elijah Mensah,False,6,0.0,0.0,0.0,1,1,2,4,0,1,0,0,0,0,1,0,2,0,0,0.0,0.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,2.0,Kevin Otoo,True,34,0.0,75.0,71.4,0,5,5,1,1,0,0,4,23,0,1,9,12,5,7,76.26,75.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,7.0,Khalifa Koulamallah,False,16,33.3,58.3,100.0,1,1,2,5,1,0,0,3,17,1,3,7,12,2,2,65.99,62.5
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,5.0,Dragan Stajic,True,35,42.9,33.3,75.0,1,2,3,5,2,1,0,0,12,3,7,3,9,3,4,55.76,50.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,10.0,Justin Ndjock-Tadjore,True,35,0.0,40.0,100.0,0,1,1,3,0,1,2,1,11,0,3,4,10,3,3,48.59,40.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,35.0,Jacques-Melaine Guemeta,True,29,0.0,28.6,50.0,0,5,5,1,0,1,0,4,9,0,3,4,14,1,2,30.24,28.57
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,11.0,Brock Newton,True,34,0.0,22.2,37.5,0,6,6,1,2,1,1,0,7,0,0,2,9,3,8,27.96,22.22
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,6.0,Liban Abdalla,False,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,13.0,Thomas Armstrong,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-12-06,"Ottawa, ON",Ottawa Gee Gees,Carleton Ravens,OTT,4.0,Cid Ruhamyandekwe,False,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,11.0,Xavier Spencer,True,32,33.3,40.0,100.0,1,7,8,0,6,7,1,1,21,4,12,8,20,1,1,51.37,50.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,12.0,Wazir Latiff,True,25,40.0,53.3,50.0,0,4,4,4,3,1,0,0,19,2,5,8,15,1,2,59.82,60.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,3.0,Marjok Okado,False,15,60.0,62.5,0.0,0,3,3,1,0,2,0,2,13,3,5,5,8,0,1,77.01,81.25
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,31.0,Daniel Smith,False,23,0.0,16.7,100.0,2,3,5,2,1,2,0,0,9,0,2,1,6,7,7,49.56,16.67
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,6.0,Aubrey Dorey-Havens,False,9,25.0,28.6,0.0,1,1,2,3,3,2,0,0,5,1,4,2,7,0,0,35.71,35.71
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,21.0,Noah Horobetz-Simpson,True,31,0.0,50.0,0.0,4,13,17,1,1,4,2,0,4,0,0,2,4,0,0,50.0,50.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,13.0,Augustas Brazdeikis,True,22,0.0,20.0,50.0,2,2,4,4,1,0,0,0,3,0,0,1,5,1,2,25.51,20.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,23.0,Reginald Jean Seraphin,False,15,0.0,14.3,0.0,2,0,2,4,0,0,1,0,2,0,1,1,7,0,0,14.29,14.29
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,15.0,Emanuel Milon,False,10,0.0,50.0,0.0,0,2,2,3,0,0,0,0,2,0,0,1,2,0,0,50.0,50.0
2023-24,2023-12-06,"Ottawa, ON",Carleton Ravens,Ottawa Gee Gees,CAR,7.0,Emmanuel Ugbah,True,18,0.0,0.0,0.0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,3,0.0,0.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,2.0,Tyson Cato,True,33,0.0,64.7,100.0,1,2,3,3,2,3,2,2,28,0,1,11,17,6,6,71.28,64.71
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,12.0,Mitchell Mersereau,True,29,100.0,53.3,50.0,2,3,5,3,1,0,0,1,21,4,4,8,15,1,2,66.12,66.67
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,4.0,Shakael Pryce,True,18,33.3,33.3,100.0,1,8,9,1,9,5,1,1,20,2,6,5,15,8,8,54.0,40.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,0.0,Aaron Cunningham,True,28,0.0,40.0,66.7,2,3,5,4,2,1,1,2,8,0,0,2,5,4,6,52.36,40.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,5.0,Justus Peuser,True,19,0.0,33.3,75.0,0,1,1,0,1,2,0,0,7,0,1,2,6,3,4,45.1,33.33
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,1.0,Stefan Anisko,False,11,0.0,37.5,0.0,3,4,7,2,1,0,0,1,6,0,1,3,8,0,0,37.5,37.5
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,10.0,Ceejay Hanson,False,26,0.0,33.3,50.0,0,5,5,3,3,0,0,0,3,0,1,1,3,1,2,38.66,33.33
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,7.0,Shaquai Manswell,False,18,0.0,0.0,100.0,0,2,2,5,0,2,0,1,2,0,2,0,4,2,2,20.49,0.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,21.0,Jamal Cadore,False,3,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,15.0,Lance Mombourquette,False,2,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Halifax, NS",Cape Breton Capers,Calgary Dinos,CBR,9.0,Domenic Odle,False,12,0.0,0.0,0.0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,1.0,Nathan Petrone,True,33,20.0,62.5,100.0,1,2,3,2,4,1,0,2,28,1,5,10,16,7,7,73.38,65.62
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,8.0,Noah Wharton,True,34,50.0,50.0,100.0,0,2,2,1,7,3,1,1,21,3,6,6,12,6,6,71.72,62.5
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,11.0,Dylan Lutes,True,39,0.0,61.5,0.0,3,2,5,2,2,2,1,0,16,0,2,8,13,0,1,59.52,61.54
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,3.0,Alan Spoonhunter,False,23,40.0,25.0,50.0,0,7,7,3,5,3,0,1,7,2,5,2,8,1,2,39.41,37.5
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,12.0,Martynas Sabaliauskas,True,24,50.0,25.0,0.0,3,4,7,1,0,1,1,1,6,2,4,2,8,0,4,30.74,37.5
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,24.0,Gurshan Sran,True,22,0.0,25.0,25.0,3,8,11,4,2,2,1,1,5,0,4,2,8,1,4,25.61,25.0
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,13.0,Matteo Kells,False,4,0.0,100.0,0.0,0,1,1,1,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,7.0,Jaylen Lee,False,12,0.0,33.3,0.0,1,3,4,3,0,0,2,0,2,0,2,1,3,0,0,33.33,33.33
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,21.0,Spencer Roberts,False,10,0.0,50.0,0.0,1,0,1,3,1,2,0,0,2,0,0,1,2,0,2,34.72,50.0
2023-24,2023-12-28,"Halifax, NS",Calgary Dinos,Cape Breton Capers,CGY,0.0,Julius Kennedy,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,22.0,Deon Ejim,True,25,0.0,61.5,80.0,2,2,4,3,2,2,0,2,20,0,1,8,13,4,5,65.79,61.54
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,6.0,Dondre Reddick,True,27,66.7,47.1,25.0,2,6,8,1,1,2,0,2,20,2,3,8,17,2,8,48.73,52.94
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,15.0,Bennett Grumbach,True,32,45.5,38.5,0.0,0,3,3,3,1,1,0,0,15,5,11,5,13,0,0,57.69,57.69
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,1.0,Matt Pennell,False,15,40.0,40.0,50.0,2,0,2,1,0,1,0,1,7,2,5,2,5,1,2,59.52,60.0
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,3.0,Antoine Vernon,True,27,50.0,75.0,0.0,0,4,4,2,2,1,0,1,7,1,2,3,4,0,0,87.5,87.5
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,8.0,Jeremiah Usiosefe,False,20,20.0,22.2,50.0,1,3,4,2,1,0,0,0,6,1,5,2,9,1,2,30.36,27.78
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,0.0,Gatluak James,True,26,0.0,18.2,50.0,3,6,9,3,3,1,0,2,5,0,1,2,11,1,2,21.04,18.18
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,13.0,Steven Levnaic,False,29,0.0,33.3,75.0,1,1,2,1,1,1,0,5,5,0,1,1,3,3,4,52.52,33.33
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,7.0,Gloire Koua,False,3,0.0,100.0,0.0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,23.0,Koat Thomas,False,3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",St. Francis Xavier X-Men,Laval Rouge et Or,STX,10.0,Marcus Upshaw,False,19,0.0,0.0,0.0,0,2,2,0,4,1,0,1,0,0,2,0,3,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,6.0,Sidney Tremblay-Lacombe,True,33,33.3,35.3,83.3,1,5,6,3,4,2,0,0,19,2,6,6,17,5,6,48.37,41.18
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,13.0,Haris Elezovic,True,41,100.0,50.0,83.3,4,12,16,1,3,7,1,0,18,1,1,6,12,5,6,61.48,54.17
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,11.0,Ismael Diouf,True,31,40.0,55.6,0.0,2,10,12,3,1,2,2,0,12,2,5,5,9,0,0,66.67,66.67
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,4.0,Ousmane Diawara,False,21,42.9,33.3,50.0,0,1,1,0,2,3,0,1,10,3,7,3,9,1,2,50.61,50.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,12.0,Willem Mwanza,True,26,33.3,33.3,100.0,0,1,1,3,0,0,0,0,7,1,3,2,6,2,2,50.87,41.67
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,5.0,Steeve Joseph,True,27,20.0,33.3,0.0,0,0,0,2,4,4,0,2,5,1,5,2,6,0,0,41.67,41.67
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,23.0,Fabrice Watier-Berthiaume,False,14,50.0,50.0,0.0,0,2,2,2,1,3,0,2,3,1,2,1,2,0,0,75.0,75.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,14.0,Mohamed Keita,False,4,0.0,50.0,0.0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,1,40.98,50.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,9.0,Justin Bell,False,1,0.0,0.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,56.82,0.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,10.0,Aidan Humphrey,False,5,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,8.0,Jayden Larosiliere,False,7,0.0,0.0,0.0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Laval Rouge et Or,St. Francis Xavier X-Men,LAV,33.0,Brandon Massimo Maniani-Wembe,False,13,0.0,0.0,0.0,1,2,3,1,1,2,0,0,0,0,0,0,1,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,7.0,Khalifa Koulamallah,False,22,50.0,63.6,0.0,1,2,3,1,4,1,0,2,17,3,6,7,11,0,0,77.27,77.27
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,35.0,Jacques-Melaine Guemeta,True,25,0.0,53.8,50.0,3,5,8,2,0,2,0,2,15,0,5,7,13,1,2,54.03,53.85
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,2.0,Kevin Otoo,True,25,25.0,66.7,0.0,2,4,6,3,1,1,0,2,13,1,4,6,9,0,0,72.22,72.22
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,5.0,Dragan Stajic,True,25,28.6,37.5,0.0,0,6,6,1,6,2,1,3,8,2,7,3,8,0,0,50.0,50.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,10.0,Justin Ndjock-Tadjore,True,23,0.0,37.5,0.0,0,1,1,1,1,3,0,1,6,0,4,3,8,0,2,33.78,37.5
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,11.0,Brock Newton,True,19,0.0,25.0,50.0,2,8,10,2,1,1,1,0,6,0,2,2,8,2,4,30.74,25.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,3.0,Wil Zylyk,False,8,40.0,40.0,0.0,0,0,0,3,0,0,1,0,6,2,5,2,5,0,2,51.02,60.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,6.0,Liban Abdalla,False,23,50.0,50.0,0.0,0,1,1,3,0,2,0,0,3,1,2,1,2,0,0,75.0,75.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,13.0,Thomas Armstrong,False,6,0.0,50.0,0.0,0,1,1,0,0,1,0,0,2,0,1,1,2,0,0,50.0,50.0
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,4.0,Cid Ruhamyandekwe,False,17,0.0,33.3,0.0,2,1,3,2,1,1,1,2,2,0,2,1,3,0,1,29.07,33.33
2023-24,2023-12-28,"Quebec City, QC",Ottawa Gee Gees,Winnipeg Wesmen,OTT,0.0,Enrique Garcia,False,3,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,12.0,Elijah Mensah,False,22,0.0,71.4,83.3,0,0,0,0,1,2,0,1,15,0,2,5,7,5,6,77.8,71.43
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,5.0,Shawn Maranan,True,31,22.2,33.3,100.0,1,2,3,3,5,7,0,0,12,2,9,4,12,2,2,46.58,41.67
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,14.0,Mikhail Mikhailov,True,22,0.0,29.4,100.0,5,7,12,3,1,2,0,1,12,0,6,5,17,2,2,33.56,29.41
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,7.0,Malachi Alexander,True,32,14.3,22.2,100.0,0,4,4,2,3,1,0,0,7,1,7,2,9,2,2,35.43,27.78
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,0.0,Kato Jaro,False,20,40.0,40.0,0.0,2,0,2,0,0,2,0,1,6,2,5,2,5,0,0,60.0,60.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,13.0,Donald Stewart,True,26,25.0,28.6,100.0,1,2,3,1,0,0,1,0,6,1,4,2,7,1,1,40.32,35.71
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,11.0,Iziah Alexander,False,3,0.0,100.0,50.0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,2,79.79,100.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,1.0,Noah Kankam,False,15,0.0,50.0,0.0,0,0,0,0,1,1,0,1,2,0,1,1,2,0,0,50.0,50.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,10.0,Ryan Luke,False,9,0.0,50.0,0.0,0,1,1,0,0,0,0,0,2,0,1,1,2,0,0,50.0,50.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,4.0,Romel McCalla,False,2,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,20.49,0.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,2.0,Emmanuel Thomas,False,8,0.0,0.0,50.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,2,26.6,0.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,11.0,Charles Goossen,False,3,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2023-24,2023-12-28,"Quebec City, QC",Winnipeg Wesmen,Ottawa Gee Gees,WWM,9.0,Alberto Gordo,True,10,0.0,0.0,0.0,2,2,4,4,2,2,0,0,0,0,3,0,4,0,0,0.0,0.0
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,6.0,Malcolm Christie,True,33,50.0,52.2,100.0,0,4,4,0,2,0,0,2,41,6,12,12,23,11,11,73.64,65.22
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,10.0,Samuel Maillet,True,30,33.3,66.7,33.3,4,7,11,2,12,3,0,2,18,1,3,8,12,1,3,67.57,70.83
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,9.0,Caleb Stewart,False,18,0.0,66.7,0.0,2,1,3,1,0,1,0,1,12,0,1,6,9,0,0,66.67,66.67
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,5.0,Gabriel Damey,True,29,25.0,36.4,100.0,0,1,1,0,3,0,0,1,10,1,4,4,11,1,1,43.71,40.91
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,12.0,Riley Stewart,True,22,50.0,42.9,75.0,2,1,3,1,1,0,0,0,10,1,2,3,7,3,4,57.08,50.0
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,8.0,Lydell Husbands-Browne,False,22,0.0,25.0,50.0,3,1,4,2,2,2,0,4,5,0,2,2,8,1,2,28.15,25.0
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,4.0,Spencer Riar,True,25,33.3,40.0,0.0,3,1,4,2,3,0,0,0,5,1,3,2,5,0,0,50.0,50.0
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,22.0,Dolu Johnson,False,14,0.0,100.0,0.0,0,0,0,2,1,1,0,0,2,0,0,1,1,0,0,100.0,100.0
2023-24,2023-12-29,"Halifax, NS",Dalhousie Tigers,Calgary Dinos,DAL,25.0,Mustafa Abokar,False,3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
