Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2021-22,2022-03-04,"Calgary, AB",Winnipeg Wesmen,UFV Cascades,WWM,9.0,Donte Makazu,False,10,0.0,50.0,100.0,0,0,0,1,0,1,0,0,4,0,0,1,2,2,2,69.44,50.0
2021-22,2022-03-04,"Calgary, AB",Winnipeg Wesmen,UFV Cascades,WWM,5.0,Shawn Maranan,True,31,0.0,20.0,100.0,1,4,5,4,3,4,0,2,4,0,2,1,5,2,2,34.01,20.0
2021-22,2022-03-04,"Calgary, AB",Winnipeg Wesmen,UFV Cascades,WWM,2.0,Emmanuel Thomas,False,20,0.0,0.0,40.0,1,5,6,1,0,1,3,2,4,0,0,0,0,4,10,45.45,0.0
2021-22,2022-03-04,"Calgary, AB",Winnipeg Wesmen,UFV Cascades,WWM,1.0,James Rae,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Calgary, AB",Winnipeg Wesmen,UFV Cascades,WWM,13.0,Donald Stewart,False,5,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,1.0,Zubair Seyed,False,20,100.0,66.7,100.0,1,0,1,2,2,3,0,1,16,2,2,6,9,2,2,80.97,77.78
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,9.0,Dylan Kinley,True,28,33.3,30.8,50.0,0,2,2,4,4,3,1,0,12,3,9,4,13,1,2,43.23,42.31
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,10.0,Kyle Claggett,True,12,0.0,55.6,100.0,0,3,3,4,0,2,0,0,11,0,0,5,9,1,1,58.26,55.56
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,2.0,Vick Toor,True,33,25.0,23.1,80.0,0,8,8,3,7,6,1,3,11,1,4,3,13,4,5,36.18,26.92
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,14.0,Dario Lopez,True,22,0.0,33.3,66.7,1,6,7,4,0,0,0,0,8,0,1,2,6,4,6,46.3,33.33
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,4.0,Jake Willemsen,False,19,50.0,40.0,50.0,0,4,4,3,1,1,0,0,7,2,4,2,5,1,2,59.52,60.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,3.0,Jamar Ergas,False,18,50.0,33.3,0.0,0,3,3,2,1,3,0,0,6,2,4,2,6,0,0,50.0,50.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,11.0,Aidan Wilson,False,11,0.0,100.0,0.0,3,2,5,2,0,2,2,0,6,0,0,3,3,0,0,100.0,100.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,15.0,Matthias Klim,False,11,0.0,50.0,0.0,0,7,7,1,0,2,1,0,2,0,0,1,2,0,0,50.0,50.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,8.0,Jiordano Khan,False,7,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Calgary, AB",UFV Cascades,Winnipeg Wesmen,UFV,6.0,Jordyn Sekhon,True,19,0.0,0.0,0.0,1,3,4,2,2,3,1,0,0,0,2,0,4,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,1.0,Grant Audu,True,36,25.0,47.1,83.3,1,3,4,2,0,3,1,1,22,1,4,8,17,5,6,56.01,50.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,7.0,Brian Wallack,True,23,50.0,66.7,85.7,2,6,8,2,1,1,0,0,15,1,2,4,6,6,7,82.6,75.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,11.0,James Woods,True,31,20.0,41.7,100.0,0,3,3,1,2,0,0,0,13,1,5,5,12,2,2,50.47,45.83
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,5.0,Kyle Foreman,True,27,33.3,44.4,100.0,0,6,6,2,6,3,0,5,11,1,3,4,9,2,2,55.67,50.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,8.0,Triston Matthews,False,21,33.3,14.3,75.0,3,5,8,2,1,1,0,0,6,1,3,1,7,3,4,34.25,21.43
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,14.0,Lincoln Rosebush,False,13,0.0,25.0,80.0,1,0,1,1,1,1,0,0,6,0,0,1,4,4,5,48.39,25.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,6.0,Nikola Guzina,False,4,0.0,33.3,0.0,1,1,2,0,0,1,0,0,2,0,0,1,3,0,0,33.33,33.33
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,0.0,Esaie Maurancy,False,8,0.0,33.3,0.0,2,2,4,1,0,1,0,0,2,0,1,1,3,0,2,25.77,33.33
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,13.0,Tobi Akinkunmi,False,5,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,10.0,Jack Cruz-Dumont,False,15,0.0,0.0,0.0,0,2,2,2,0,0,0,1,0,0,2,0,5,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Thunderbirds,Mount Royal University Cougars,UBC,16.0,Sukhman Sandhu,True,17,0.0,0.0,0.0,1,2,3,2,0,1,2,1,0,0,2,0,4,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,1.0,Holt Tomie,True,28,100.0,63.6,88.9,1,10,11,3,2,3,0,1,23,1,1,7,11,8,9,76.87,68.18
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,5.0,Nathan Petrone,True,31,28.6,40.0,0.0,0,3,3,3,2,4,0,2,14,2,7,6,15,0,0,46.67,46.67
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,10.0,Nicholas Tancon,True,24,0.0,33.3,66.7,4,9,13,2,0,1,0,3,8,0,2,3,9,2,3,38.76,33.33
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,11.0,Chase Bohne,False,15,50.0,40.0,0.0,0,3,3,0,1,0,0,0,6,2,4,2,5,0,0,60.0,60.0
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,7.0,Brock Dewsbery,False,23,0.0,30.0,0.0,0,2,2,1,3,1,0,0,6,0,4,3,10,0,0,30.0,30.0
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,2.0,Matt Fullerton,False,10,100.0,100.0,0.0,0,2,2,0,0,0,0,0,6,2,2,2,2,0,0,150.0,150.0
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,9.0,Dylan Lutes,True,22,0.0,22.2,33.3,2,2,4,4,1,3,0,0,5,0,4,2,9,1,3,24.22,22.22
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,14.0,Patrick Vandervelden,True,23,0.0,66.7,0.0,1,2,3,5,2,0,2,0,4,0,1,2,3,0,0,66.67,66.67
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,24.0,Lincoln Anderson,False,21,0.0,0.0,0.0,0,3,3,4,1,1,0,0,0,0,4,0,6,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Mount Royal University Cougars,UBC Thunderbirds,MRU,13.0,Daniel Mulder,False,3,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,8.0,Marquavian Stephens,True,32,60.0,64.7,62.5,1,5,6,1,6,3,0,3,30,3,5,11,17,5,8,73.1,73.53
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,6.0,Alexander Dewar,True,20,66.7,77.8,100.0,0,2,2,5,0,1,0,4,18,2,3,7,9,2,2,91.09,88.89
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,1.0,Chan De Ciman,False,27,60.0,75.0,100.0,1,7,8,1,1,2,0,5,17,3,5,6,8,2,2,95.72,93.75
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,7.0,Nervens Demosthene,True,32,40.0,28.6,100.0,0,5,5,3,3,2,0,0,12,2,5,4,14,2,2,40.32,35.71
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,15.0,Maxwell Amoafo,True,24,0.0,71.4,0.0,1,5,6,3,2,2,1,2,10,0,0,5,7,0,0,71.43,71.43
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,5.0,Tyrese Potoma,False,7,100.0,100.0,0.0,0,0,0,0,0,0,0,0,5,1,1,2,2,0,0,125.0,125.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,13.0,Kessler Bishop,False,12,0.0,50.0,0.0,0,1,1,4,0,0,0,1,4,0,0,2,4,0,2,40.98,50.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,12.0,Griffin Sharkey,False,1,100.0,100.0,0.0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,150.0,150.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,10.0,Fisayo Moibi,False,12,0.0,25.0,0.0,1,2,3,0,1,1,0,2,2,0,2,1,4,0,0,25.0,25.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,4.0,Emmanuel Akintunde,True,25,0.0,0.0,0.0,1,2,3,3,1,2,0,0,0,0,1,0,3,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Saskatchewan Huskies,Brandon Bobcats,SAS,0.0,Noah Nickel,False,8,0.0,0.0,0.0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,2.0,Jahmaal Gardner,True,35,37.5,53.3,100.0,2,3,5,0,1,5,0,2,26,3,8,8,15,7,7,71.9,63.33
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,7.0,Anthony Tsegakele,True,35,33.3,50.0,62.5,0,3,3,2,3,5,0,1,21,1,3,5,10,10,16,61.62,55.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,4.0,Elisha Ampofo,True,27,60.0,60.0,0.0,1,1,2,1,2,0,0,1,9,3,5,3,5,0,0,90.0,90.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,9.0,Sultan Haider Bhatti,True,38,16.7,18.2,100.0,2,6,8,4,1,6,1,0,7,1,6,2,11,2,2,29.46,22.73
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,6.0,Dominique Dennis,True,35,0.0,22.2,50.0,0,7,7,3,4,5,0,0,5,0,6,2,9,1,2,25.3,22.22
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,5.0,Hans Befus,False,9,25.0,25.0,0.0,0,2,2,1,0,1,0,0,3,1,4,1,4,0,0,37.5,37.5
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,1.0,Travis Hamberger,False,9,100.0,50.0,0.0,1,3,4,2,1,1,0,1,3,1,1,1,2,0,0,75.0,75.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,13.0,Malik Lewis,False,6,0.0,0.0,100.0,0,1,1,2,0,0,0,0,2,0,0,0,1,2,2,53.19,0.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,10.0,Ian Simba Gasana,False,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Brandon Bobcats,Saskatchewan Huskies,BRA,14.0,Silas Owusu-Acheaw,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,3.0,Deng Dak,True,33,55.6,63.6,83.3,1,3,4,4,0,2,0,0,24,5,9,7,11,5,6,87.98,86.36
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,0.0,Angelo Mbituyimana,False,29,28.6,52.9,75.0,2,3,5,4,1,4,0,1,23,2,7,9,17,3,4,61.3,58.82
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,40.0,Jeffrey Rodehutskors,True,34,0.0,63.6,83.3,3,6,9,4,1,2,2,1,19,0,1,7,11,5,6,69.65,63.64
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,5.0,DeAndrae Pierre,True,22,50.0,60.0,100.0,0,1,1,3,3,2,0,0,9,1,2,3,5,2,2,76.53,70.0
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,8.0,Chad Oviatt,True,24,0.0,44.4,0.0,1,2,3,5,0,0,1,1,8,0,0,4,9,0,0,44.44,44.44
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,4.0,Avery Hutcheson,False,23,0.0,66.7,100.0,3,3,6,4,3,3,0,1,6,0,0,2,3,2,2,77.32,66.67
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,10.0,Shae Gibb,True,30,0.0,0.0,50.0,0,2,2,4,4,1,0,0,2,0,3,0,5,2,4,14.79,0.0
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,1.0,Zachary Coleman-Bock,False,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",Lethbridge Pronghorns,UBC Okanagan Heat,LET,23.0,Alec Hillman,False,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,15.0,Kevin Hamlet,True,34,33.3,35.7,100.0,4,3,7,3,4,3,1,0,20,1,3,5,14,9,9,55.68,39.29
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,4.0,Hafith Moallin,True,25,33.3,55.6,100.0,3,2,5,2,1,2,0,2,13,1,3,5,9,2,2,65.79,61.11
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,21.0,Keaton Souster,True,29,33.3,42.9,100.0,4,3,7,4,3,1,0,0,11,1,3,3,7,4,4,62.79,50.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,12.0,BB Chuks-Mady,False,21,50.0,50.0,71.4,1,3,4,3,1,2,1,0,10,1,2,2,4,5,7,70.62,62.5
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,13.0,Liban Yousef,False,19,0.0,71.4,0.0,0,4,4,5,0,3,0,0,10,0,0,5,7,0,0,71.43,71.43
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,22.0,Gus Goerzen,True,25,25.0,33.3,0.0,0,1,1,1,1,2,0,1,8,2,8,3,9,0,0,44.44,44.44
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,25.0,Elan Kimpton-Cuellar,True,19,0.0,50.0,50.0,1,2,3,1,0,0,0,0,7,0,1,3,6,1,2,50.87,50.0
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,9.0,Jalen Shirley,False,22,0.0,14.3,0.0,0,1,1,2,1,1,0,1,2,0,3,1,7,0,0,14.29,14.29
2021-22,2022-03-04,"Lethbridge, AB",UBC Okanagan Heat,Lethbridge Pronghorns,OKA,14.0,Gavin Ashworth,False,6,0.0,0.0,0.0,0,1,1,0,0,2,0,0,0,0,2,0,2,0,0,0.0,0.0
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,7.0,Nikita Kasongo,True,33,40.0,55.6,90.0,1,8,9,1,4,1,0,1,21,2,5,5,9,9,10,78.36,66.67
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,1.0,Jace Colley,True,35,33.3,46.2,66.7,0,4,4,3,2,0,6,0,19,1,3,6,13,6,9,56.01,50.0
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,4.0,Johneil Johnson,True,35,100.0,63.6,0.0,2,3,5,2,3,1,1,2,15,1,1,7,11,0,0,68.18,68.18
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,11.0,Dontae Mitchell,True,29,50.0,62.5,100.0,0,2,2,4,1,1,0,1,14,1,2,5,8,3,3,75.11,68.75
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,8.0,Shae Linton-Brown,False,20,0.0,75.0,100.0,0,1,1,3,1,3,0,0,13,0,1,6,8,1,1,77.01,75.0
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,10.0,Jackson Enyinna,False,8,0.0,66.7,100.0,0,2,2,2,0,0,1,0,6,0,0,2,3,2,2,77.32,66.67
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,9.0,Aleksa Ristic,False,10,50.0,33.3,0.0,0,5,5,2,0,0,1,1,3,1,2,1,3,0,0,50.0,50.0
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,5.0,Trayvone Clayton,True,11,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-03-05,"Halifax, NS",Saint Mary's Huskies,Memorial Sea-Hawks,SMU,2.0,Jonah Crowther,False,21,0.0,0.0,0.0,0,2,2,1,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,23.0,Cole Long,True,34,50.0,42.1,55.6,3,7,10,4,4,1,1,2,24,3,6,8,19,5,9,52.26,50.0
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,12.0,Boris Ristanovic,True,32,100.0,54.5,100.0,4,2,6,3,1,0,1,0,19,2,2,6,11,5,5,71.97,63.64
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,14.0,Nicholas Tuff,True,25,66.7,44.4,66.7,0,4,4,2,1,5,0,0,12,2,3,4,9,2,3,58.14,55.56
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,32.0,Flynn Boardman-Raffett,True,34,33.3,50.0,50.0,3,7,10,3,2,1,0,1,11,2,6,4,8,1,2,61.94,62.5
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,5.0,Caleb D'Entremont,False,26,60.0,37.5,0.0,0,1,1,4,0,0,0,0,9,3,5,3,8,0,0,56.25,56.25
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,4.0,Devon Tobin,True,26,0.0,66.7,100.0,0,0,0,2,1,1,0,0,6,0,0,2,3,2,2,77.32,66.67
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,6.0,Daniel Foo,False,11,0.0,33.3,50.0,1,1,2,1,0,0,0,1,4,0,1,1,3,2,4,42.02,33.33
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,9.0,Ohad Segev,False,4,0.0,33.3,50.0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,2,38.66,33.33
2021-22,2022-03-05,"Halifax, NS",Memorial Sea-Hawks,Saint Mary's Huskies,SEA,30.0,Miles Fryett,False,6,0.0,0.0,0.0,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,4.0,Prince Kamunga,True,34,70.0,55.0,84.2,2,8,10,4,0,2,3,1,45,7,10,11,20,16,19,79.34,72.5
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,2.0,Chevon Brown,True,31,20.0,28.6,83.3,0,2,2,3,3,2,0,0,20,2,10,4,14,10,12,51.87,35.71
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,24.0,Somto Dimanochie,True,24,0.0,50.0,58.3,4,8,12,5,1,1,0,0,15,0,2,4,8,7,12,56.48,50.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,9.0,Elias Panagiotopoulos,False,22,50.0,50.0,60.0,2,2,4,3,1,0,0,0,8,1,2,2,4,3,5,64.52,62.5
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,3.0,Brendon Chevannes,True,28,0.0,25.0,100.0,0,1,1,3,2,2,0,0,6,0,3,2,8,2,2,33.78,25.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,21.0,Yacine Loe,False,11,0.0,66.7,0.0,2,5,7,2,0,1,1,0,4,0,0,2,3,0,0,66.67,66.67
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,7.0,Travon Hamilton,False,15,0.0,0.0,100.0,0,2,2,0,2,1,0,0,2,0,1,0,2,2,2,34.72,0.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,20.0,Liam Rietschin,True,13,0.0,100.0,0.0,1,0,1,3,3,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,8.0,Johnny Brown,False,0,0.0,0.0,0.0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-05,"Kingston, ON",York Lions,Queen's Gaels,YOR,12.0,Alexis Kayonga,False,8,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,7.0,Quinton Gray,True,39,33.3,37.9,75.0,3,4,7,1,4,5,1,1,33,5,15,11,29,6,8,50.74,46.55
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,8.0,Cole Syllas,True,28,40.0,63.6,100.0,3,9,12,5,5,1,1,3,20,2,5,7,11,4,4,78.37,72.73
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,15.0,Isaac Krueger,True,22,80.0,75.0,50.0,2,0,2,5,1,0,0,2,17,4,5,6,8,1,2,95.72,100.0
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,3.0,Luka Syllas,True,26,0.0,44.4,100.0,2,5,7,4,3,0,0,1,12,0,4,4,9,4,4,55.76,44.44
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,5.0,Cameron Bett,False,10,16.7,33.3,60.0,0,1,1,4,1,1,0,0,10,1,6,3,9,3,5,44.64,38.89
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,10.0,Michel-Edouard Jolicoeur,False,23,50.0,25.0,100.0,0,0,0,3,1,0,1,0,7,1,2,2,8,2,2,39.41,31.25
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,0.0,Sebastian Campbell,False,26,25.0,33.3,50.0,3,4,7,3,1,2,0,0,6,1,4,2,6,1,2,43.6,41.67
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,0.0,Michael Kelvin II,False,7,0.0,50.0,50.0,1,3,4,1,0,0,0,0,3,0,0,1,2,1,2,52.08,50.0
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,22.0,Brandon Aultman,True,14,0.0,25.0,0.0,1,0,1,5,0,0,0,1,2,0,1,1,4,0,0,25.0,25.0
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,13.0,Scott Jenkins,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-05,"Kingston, ON",Queen's Gaels,York Lions,QUE,23.0,Ian Keefe,False,4,0.0,0.0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2021-22,2022-03-05,"Lennoxville, QC",Bishop's Gaiters,Laval Rouge et Or,BIS,3.0,Connor Kelly,True,33,40.0,38.5,0.0,0,3,3,1,6,0,0,2,14,4,10,5,13,0,0,53.85,53.85
2021-22,2022-03-05,"Lennoxville, QC",Bishop's Gaiters,Laval Rouge et Or,BIS,10.0,Matthis Guerut,True,26,50.0,55.6,66.7,5,2,7,1,3,3,0,0,13,1,2,5,9,2,3,62.98,61.11
2021-22,2022-03-05,"Lennoxville, QC",Bishop's Gaiters,Laval Rouge et Or,BIS,13.0,Michel Hakizimana,False,20,0.0,57.1,83.3,1,4,5,2,1,0,2,0,13,0,0,4,7,5,6,67.43,57.14
2021-22,2022-03-05,"Lennoxville, QC",Bishop's Gaiters,Laval Rouge et Or,BIS,15.0,Anthony Sanogo,True,26,33.3,27.3,50.0,3,2,5,1,2,1,0,4,9,2,6,3,11,1,2,37.88,36.36
2021-22,2022-03-05,"Lennoxville, QC",Bishop's Gaiters,Laval Rouge et Or,BIS,6.0,Ibrahim Ngom,True,30,0.0,28.6,0.0,0,5,5,0,8,2,0,4,8,0,5,4,14,0,0,28.57,28.57
