Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,0.0,Cameron Stanford,True,19,50.0,42.9,0.0,1,2,3,1,1,0,2,0,7,1,2,3,7,0,0,50.0,50.0
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,9.0,Joshua Reimer,True,22,50.0,50.0,50.0,0,2,2,3,1,3,0,1,6,1,2,2,4,1,2,61.48,62.5
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,6.0,River Drefers,False,23,50.0,50.0,0.0,0,4,4,3,3,2,0,0,3,1,2,1,2,0,0,75.0,75.0
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,1.0,Bower Isaacs,False,7,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,23.0,Ivan Tsafack,True,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-11-29,"Sydney, NS",Memorial Sea-Hawks,Cape Breton Capers,SEA,7.0,Zack Weenk,False,4,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,2.0,Tyson Cato,True,37,0.0,63.6,66.7,1,4,5,3,1,3,0,2,20,0,0,7,11,6,9,66.84,63.64
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,0.0,Aaron Cunningham,True,26,0.0,50.0,100.0,1,6,7,2,1,4,2,2,13,0,1,3,6,7,7,71.59,50.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,9.0,Liai Tong,False,20,25.0,42.9,100.0,0,6,6,3,1,1,2,1,8,1,4,3,7,1,1,53.76,50.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,1.0,Stefan Anisko,True,23,28.6,20.0,50.0,3,2,5,4,2,3,0,0,7,2,7,2,10,1,2,32.17,30.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,7.0,Sacade Kasamba,False,12,0.0,50.0,100.0,1,1,2,0,2,2,0,2,7,0,1,3,6,1,1,54.35,50.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,4.0,Shakael Pryce,True,26,0.0,16.7,66.7,0,0,0,0,4,6,0,2,6,0,7,2,12,2,3,22.52,16.67
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,5.0,Justus Peuser,False,13,0.0,50.0,0.0,0,1,1,5,1,0,0,0,4,0,2,2,4,0,0,50.0,50.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,3.0,Cardy Jean,False,18,33.3,25.0,0.0,1,1,2,5,0,0,0,2,3,1,3,1,4,0,0,37.5,37.5
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,12.0,Mitchell Mersereau,True,18,0.0,25.0,0.0,0,4,4,1,1,1,0,0,2,0,2,1,4,0,0,25.0,25.0
2024-25,2024-11-29,"Sydney, NS",Cape Breton Capers,Memorial Sea-Hawks,CBR,6.0,Josiah McKnight,False,5,0.0,0.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,26.6,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,11.0,Nathan Bilamu,True,35,30.8,42.9,66.7,3,1,4,0,2,1,1,1,24,4,13,9,21,2,3,53.76,52.38
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,18.0,Adrian Nowak,False,16,62.5,69.2,100.0,1,1,2,2,0,0,0,1,24,5,8,9,13,1,1,89.29,88.46
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,9.0,Harold Santa Cruz,True,27,0.0,38.5,50.0,6,7,13,1,3,1,0,0,13,0,2,5,13,3,6,41.56,38.46
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,1.0,Chris Sagl,True,34,20.0,21.4,50.0,2,2,4,2,8,2,1,1,10,2,10,3,14,2,4,31.73,28.57
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,21.0,Carsen Unrau,True,30,50.0,60.0,0.0,0,5,5,2,4,1,0,2,8,2,4,3,5,0,0,80.0,80.0
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,8.0,Marcos Alonso Hernandez,True,26,0.0,20.0,50.0,0,3,3,0,2,3,0,0,3,0,2,1,5,1,2,25.51,20.0
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,6.0,Eduardo Hernanadez Batista,False,10,0.0,0.0,100.0,2,0,2,0,0,0,1,0,2,0,1,0,1,2,2,53.19,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,3.0,Johnathan Goode,False,9,0.0,0.0,50.0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,2,17.36,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Lakehead Thunderwolves,Wilfrid Laurier Golden Hawks,LAK,24.0,Keylian Coulibaly,False,13,0.0,0.0,0.0,3,0,3,1,2,0,0,0,0,0,0,0,2,0,0,0.0,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,6.0,Ethan Passley,True,32,0.0,63.2,50.0,3,5,8,4,7,2,0,1,25,0,3,12,19,1,2,62.88,63.16
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,23.0,Terell Lloyd,False,26,57.1,69.2,0.0,6,9,15,3,1,1,0,1,22,4,7,9,13,0,2,79.25,84.62
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,12.0,Aidan Whalen,True,31,60.0,66.7,0.0,2,3,5,5,2,4,0,0,11,3,5,4,6,0,0,91.67,91.67
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,3.0,Taye Donald,True,30,0.0,26.3,0.0,1,3,4,3,6,2,0,3,10,0,7,5,19,0,1,25.72,26.32
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,7.0,Isaiah Fisher,True,30,0.0,33.3,0.0,2,3,5,2,3,0,0,1,4,0,2,2,6,0,0,33.33,33.33
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,22.0,Matei Vucenovic,True,26,0.0,50.0,0.0,1,1,2,1,0,1,0,0,4,0,0,2,4,0,0,50.0,50.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,20.0,Omar Nur,False,11,0.0,50.0,0.0,0,1,1,4,0,1,0,0,2,0,0,1,2,0,0,50.0,50.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,11.0,Dylan Brooks,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,0.0,Mark Pohner,False,6,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0.0,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,30.0,Noah Ramsbottom,False,3,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0
2024-25,2024-11-29,"Thunder Bay, ON",Wilfrid Laurier Golden Hawks,Lakehead Thunderwolves,WLH,34.0,Chidera Ubosi,False,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,8.0,Oliver Engen,True,23,100.0,66.7,0.0,0,3,3,0,2,3,2,2,22,2,2,10,15,0,0,73.33,73.33
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,3.0,Luka Syllas,True,24,50.0,50.0,85.7,2,5,7,2,3,3,0,2,19,1,2,6,12,6,7,63.0,54.17
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,7.0,Andrade Junior Cummings,True,26,50.0,38.5,100.0,1,2,3,2,2,3,0,2,17,4,8,5,13,3,3,59.36,53.85
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,23.0,Jalen Sikkema,False,23,50.0,55.6,0.0,0,3,3,2,0,2,0,2,12,2,4,5,9,0,0,66.67,66.67
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,14.0,Ashton Bain,False,15,0.0,42.9,100.0,1,5,6,0,3,1,1,1,8,0,1,3,7,2,2,50.76,42.86
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,6.0,Kai Dalen,False,12,0.0,100.0,100.0,2,2,4,3,1,2,1,0,8,0,0,3,3,2,2,103.09,100.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,9.0,Aaron Tennant,True,13,0.0,75.0,100.0,3,1,4,0,3,0,0,1,7,0,0,3,4,1,1,78.83,75.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,15.0,Isaac Krueger,True,8,0.0,33.3,100.0,2,1,3,3,0,0,0,0,6,0,1,1,3,4,4,63.03,33.33
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,10.0,Lucas Ponting,False,14,0.0,50.0,50.0,0,1,1,1,0,1,0,0,5,0,2,2,4,1,2,51.23,50.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,5.0,Gianni Itegeli,False,10,0.0,20.0,0.0,0,2,2,0,0,0,0,0,2,0,2,1,5,0,0,20.0,20.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,13.0,Scott Jenkins,False,17,0.0,0.0,100.0,0,0,0,1,3,1,0,0,2,0,4,0,5,2,2,17.01,0.0
2024-25,2024-11-29,"Toronto, ON",Queen's Gaels,York Lions,QUE,12.0,Tyson Lama,False,14,0.0,100.0,0.0,0,2,2,3,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,5.0,Jackson Mackinnon-Metcalf,False,29,0.0,61.1,0.0,4,2,6,2,0,4,0,1,22,0,2,11,18,0,2,58.26,61.11
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,11.0,Malakai Ayres-Olson,False,32,41.7,43.8,20.0,0,1,1,2,3,4,0,0,20,5,12,7,16,1,5,54.95,59.38
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,8.0,Nathan Carr,True,19,25.0,25.0,0.0,2,3,5,2,4,2,1,0,7,1,4,3,12,0,1,28.14,29.17
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,3.0,Travon Hamilton,True,22,50.0,42.9,0.0,3,2,5,4,7,4,0,3,7,1,2,3,7,0,0,50.0,50.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,2.0,Jermaine Harvey-Hyatt,False,24,50.0,66.7,100.0,0,6,6,4,3,3,0,0,7,1,2,2,3,2,2,90.21,83.33
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,15.0,Reilly Kluchert,False,16,0.0,100.0,0.0,2,5,7,1,0,0,0,0,6,0,0,3,3,0,0,100.0,100.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,20.0,Liam Rietschin,True,7,0.0,75.0,0.0,1,1,2,0,0,1,0,0,6,0,0,3,4,0,0,75.0,75.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,22.0,Nathan Makolo,True,15,0.0,40.0,100.0,2,3,5,3,1,0,2,0,5,0,0,2,5,1,1,45.96,40.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,9.0,Elias Panagiotopoulos,True,15,33.3,33.3,100.0,0,0,0,2,1,3,0,0,5,1,3,1,3,2,2,64.43,50.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,23.0,Nickele Harris,False,4,0.0,25.0,0.0,3,1,4,2,1,0,0,0,2,0,0,1,4,0,2,20.49,25.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,4.0,Judain Holness,False,11,0.0,0.0,0.0,0,1,1,0,0,3,0,1,0,0,0,0,2,0,2,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",York Lions,Queen's Gaels,YOR,0.0,Gabriel Quayson,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,35.0,Jacques-Melaine Guemeta,True,30,45.5,52.9,0.0,1,6,7,2,3,5,0,6,23,5,11,9,17,0,0,67.65,67.65
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,10.0,Justin Ndjock-Tadjore,True,28,100.0,80.0,20.0,1,3,4,3,4,3,0,0,18,1,1,8,10,1,5,73.77,85.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,1.0,Ankit Choudhary,True,26,37.5,54.5,0.0,1,0,1,1,5,2,0,2,15,3,8,6,11,0,0,68.18,68.18
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,11.0,Brock Newton,True,27,0.0,58.3,0.0,2,2,4,2,4,2,3,0,14,0,0,7,12,0,3,52.55,58.33
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,13.0,Owen Kenney,False,21,50.0,50.0,50.0,2,5,7,3,1,1,0,1,10,3,6,3,6,1,2,72.67,75.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,5.0,Dragan Stajic,True,25,66.7,37.5,100.0,1,2,3,2,8,2,0,5,9,2,3,3,8,1,1,53.32,50.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,2.0,Will McCauley,False,13,0.0,100.0,50.0,1,0,1,1,0,0,1,1,5,0,0,2,2,1,2,86.81,100.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,3.0,Wil Zylyk,False,11,0.0,50.0,0.0,1,0,1,1,0,1,0,0,2,0,1,1,2,0,0,50.0,50.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,8.0,Steven Angenent,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,24.0,Enrique Garcia,False,14,0.0,0.0,0.0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",Ottawa Gee Gees,Toronto Varsity Blues,OTT,21.0,Josh Muoka,False,3,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,21.0,Quarry Whyne,True,37,50.0,50.0,25.0,2,2,4,3,0,3,0,4,14,1,2,6,12,1,4,50.87,54.17
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,8.0,Lennart Weber,True,28,0.0,100.0,83.3,2,10,12,3,3,2,0,0,13,0,0,4,4,5,6,97.89,100.0
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,14.0,Simeon Jeffers,True,29,100.0,71.4,0.0,2,4,6,1,0,6,0,1,12,2,2,5,7,0,1,80.65,85.71
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,23.0,Rohan Scott-Smith,False,21,0.0,33.3,83.3,0,0,0,3,5,2,0,3,11,0,1,3,9,5,6,47.25,33.33
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,35.0,Ryan Rudnick,True,28,0.0,30.0,100.0,0,2,2,2,0,3,1,2,10,0,4,3,10,4,4,42.52,30.0
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,3.0,Inaki Alvarez,True,22,0.0,37.5,50.0,0,1,1,1,3,3,0,0,7,0,4,3,8,1,2,39.41,37.5
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,2.0,Lucas Prekovic,False,13,0.0,33.3,75.0,1,2,3,1,0,1,0,1,5,0,0,1,3,3,4,52.52,33.33
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,5.0,Michael Zenon Reiss,False,8,0.0,0.0,100.0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,113.64,0.0
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,12.0,Carl Cleophat,False,10,0.0,25.0,0.0,2,2,4,2,0,0,0,0,2,0,3,1,4,0,0,25.0,25.0
2024-25,2024-11-29,"Toronto, ON",Toronto Varsity Blues,Ottawa Gee Gees,TOR,10.0,Benjamin Taylor,False,4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,1.0,Mason Kraus,True,34,40.0,35.7,60.0,1,7,8,1,7,2,3,1,17,4,10,5,14,3,5,52.47,50.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,7.0,Tito Obasoto,False,16,0.0,62.5,66.7,5,1,6,4,2,1,0,0,14,0,2,5,8,4,6,65.79,62.5
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,21.0,Andre Gray II,False,11,50.0,37.5,100.0,2,1,3,1,0,3,1,0,10,2,4,3,8,2,2,56.31,50.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,9.0,Daren Watts,True,31,33.3,37.5,50.0,0,2,2,1,1,1,0,3,10,2,6,3,8,2,4,51.23,50.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,5.0,Brandt Lenz,True,31,25.0,57.1,0.0,0,3,3,3,1,2,0,2,9,1,4,4,7,0,0,64.29,64.29
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,11.0,Cieran O'Hara,True,27,0.0,33.3,100.0,4,13,17,3,2,1,1,0,7,0,1,2,6,3,3,47.81,33.33
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,10.0,Samuel Jensen,False,10,25.0,40.0,0.0,1,0,1,2,0,2,0,1,5,1,4,2,5,0,0,50.0,50.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,14.0,Manyang Tong,True,20,50.0,16.7,100.0,0,2,2,3,1,2,0,0,5,1,2,1,6,2,2,36.34,25.0
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,12.0,Taven Vigilance,False,12,0.0,14.3,0.0,0,0,0,0,0,0,1,0,2,0,5,1,7,0,0,14.29,14.29
2024-25,2024-11-29,"Winnipeg, MB",Manitoba Bisons,Lethbridge Pronghorns,MAN,8.0,Barac Thon,False,6,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0.0,0.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,0.0,Angelo Mbituyimana,True,33,33.3,43.8,77.8,0,8,8,3,1,4,0,2,23,2,6,7,16,7,9,57.62,50.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,3.0,Kymani Pollard,True,13,66.7,50.0,50.0,0,0,0,3,3,5,0,0,9,2,3,3,6,1,2,65.41,66.67
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,33.0,Sebastian Perez,False,23,0.0,50.0,100.0,4,4,8,3,0,0,0,0,8,0,0,3,6,2,2,58.14,50.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,1.0,Brady Baines,False,15,66.7,50.0,0.0,0,0,0,2,0,1,0,0,6,2,3,2,4,0,0,75.0,75.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,22.0,Karter Fry,True,25,0.0,60.0,0.0,1,4,5,2,1,4,0,0,6,0,1,3,5,0,1,55.15,60.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,9.0,Bryce Solis,False,18,33.3,33.3,0.0,1,2,3,1,1,0,0,0,5,1,3,2,6,0,0,41.67,41.67
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,10.0,Shae Gibb,False,25,50.0,25.0,33.3,0,3,3,2,3,3,0,1,4,1,2,1,4,1,3,37.59,37.5
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,5.0,Kevin Ibula,False,7,0.0,25.0,0.0,2,0,2,0,0,1,0,0,2,0,2,1,4,0,0,25.0,25.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,23.0,Lu Dalil,False,4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,8.0,Jack-Henry Fox-Grey,True,16,0.0,0.0,0.0,5,6,11,0,1,2,1,0,0,0,3,0,7,0,0,0.0,0.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,4.0,Avery Hutcheson,True,10,0.0,0.0,0.0,0,0,0,1,1,2,1,1,0,0,1,0,4,0,0,0.0,0.0
2024-25,2024-11-29,"Winnipeg, MB",Lethbridge Pronghorns,Manitoba Bisons,LET,6.0,Jaxen Perrett,False,9,0.0,0.0,0.0,0,3,3,2,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,9.0,Alberto Gordo,True,35,37.5,57.1,75.0,0,4,4,3,3,0,1,2,22,3,8,8,14,3,4,69.8,67.86
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,4.0,Lamar Everd,False,37,16.7,38.5,50.0,0,6,6,4,2,5,0,3,16,1,6,5,13,5,10,45.98,42.31
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,7.0,Malachi Alexander,True,35,0.0,44.4,70.0,1,4,5,1,0,3,0,1,15,0,2,4,9,7,10,55.97,44.44
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,10.0,Ryan Luke,True,34,0.0,50.0,50.0,3,5,8,4,0,1,1,0,11,0,1,5,10,1,2,50.55,50.0
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,2.0,Emmanuel Thomas,False,22,0.0,37.5,57.1,4,3,7,3,1,3,0,3,10,0,1,3,8,4,7,45.13,37.5
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,0.0,Kato Jaro,True,25,50.0,42.9,100.0,0,5,5,3,2,4,0,1,9,2,4,3,7,1,1,60.48,57.14
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,12.0,Elijah Mensah,False,12,0.0,0.0,50.0,0,1,1,1,0,0,0,0,1,0,0,0,2,1,2,17.36,0.0
2024-25,2024-11-30,"Edmonton, AB",Winnipeg Wesmen,Alberta Golden Bears,WWM,13.0,Donald Stewart,True,25,0.0,0.0,50.0,2,1,3,5,2,0,1,3,1,0,3,0,4,1,2,10.25,0.0
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,3.0,Isaac Simon,True,39,33.3,40.0,42.9,1,7,8,5,7,4,0,1,22,3,9,8,20,3,7,47.66,47.5
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,1.0,Logan Powell,True,36,36.4,35.7,75.0,1,2,3,3,4,3,0,3,17,4,11,5,14,3,4,53.93,50.0
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,11.0,Kyle Varner,False,24,57.1,40.0,0.0,1,2,3,5,2,3,0,0,12,4,7,4,10,0,0,60.0,60.0
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,5.0,Fahad Yusuf,True,37,37.5,33.3,50.0,0,4,4,3,1,5,0,0,10,3,8,3,9,1,2,50.61,50.0
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,13.0,Caiden Kushnir,False,32,0.0,57.1,50.0,5,4,9,4,0,2,0,1,9,0,0,4,7,1,2,57.11,57.14
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,12.0,Ethan Egert,True,15,0.0,60.0,0.0,1,5,6,5,0,1,0,0,6,0,0,3,5,0,0,60.0,60.0
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,14.0,Max Russell,False,28,25.0,25.0,50.0,0,4,4,5,4,4,0,1,5,1,4,1,4,2,4,43.4,37.5
2024-25,2024-11-30,"Edmonton, AB",Alberta Golden Bears,Winnipeg Wesmen,ALB,15.0,Carson Fisher,False,8,0.0,0.0,100.0,1,2,3,2,0,2,0,0,2,0,1,0,1,2,2,53.19,0.0
